CarID,Listed_Date,Make,Model,Year,Vehicle_Type,Size,Color,Transmission,Fuel_Type,Drive,Cylinders,Odometer,Condition,Title_Status,State,Region
300849,2021-04-16T17:19:35-0400,mazda,mazda6,2013,sedan,full-size,black,automatic,gas,fwd,4,118957,excellent,clean,fl,jacksonville
257376,2021-04-07T13:41:48-0400,nissan,altima 2.5s coupe,2010,coupe,mid-size,red,automatic,gas,fwd,4,50000,excellent,clean,ct,hartford
324063,2021-04-04T10:31:30-0500,bmw,435i m sport package,2014,coupe,mid-size,blue,manual,gas,rwd,6,69954,excellent,clean,fl,pensacola
1229604,2021-05-03T08:56:25-0700,ford,focus s,2008,coupe,mid-size,silver,automatic,gas,fwd,4,54500,good,clean,wa,seattle-tacoma
1261032,2021-04-28T12:06:45-0500,volvo,xc60,2018,SUV,full-size,black,automatic,gas,4wd,4,40101,excellent,clean,wi,madison
472821,2021-04-23T11:31:37-0500,ford,super duty f-250 srw,2012,truck,full-size,white,automatic,diesel,4wd,8,49678,good,clean,ia,des moines
801903,2021-04-21T19:54:38-0400,ford,lightning f150,1993,pickup,full-size,red,automatic,gas,rwd,8,68000,like new,clean,ny,buffalo
536244,2021-04-27T19:48:58-0400,gmc,sierra,2014,truck,full-size,green,automatic,gas,4wd,8,148199,excellent,clean,me,maine
35610,2021-05-02T18:15:14-0700,toyota,land cruiser landcruiser,1997,SUV,full-size,white,automatic,gas,4wd,6,205888,excellent,clean,az,phoenix
1023828,2021-04-19T12:31:46-0400,chevrolet,camaro,2002,coupe,sub-compact,red,automatic,gas,rwd,6,38000,excellent,clean,pa,york
577431,2021-04-24T21:38:40-0400,chevrolet,silverado ambulance,2012,truck,full-size,custom,automatic,gas,rwd,8,117000,good,clean,ma,worcester / central MA
673749,2021-04-16T10:30:30-0600,ford,f-350 diesel,2016,truck,full-size,white,automatic,diesel,4wd,8,141200,excellent,clean,mt,billings
880884,2021-04-20T13:01:31-0400,ford,escape se awd,2014,sedan,mid-size,blue,automatic,gas,fwd,4,161678,excellent,clean,oh,cleveland
107556,2021-04-10T14:32:29-0700,nissan,titan sv,2017,truck,full-size,grey,automatic,gas,rwd,8,6600,like new,clean,ca,mendocino county
881388,2021-04-18T12:28:20-0400,rover,hse,2009,SUV,full-size,black,automatic,gas,4wd,8,114000,like new,clean,oh,cleveland
56523,2021-04-30T19:23:06-0500,audi,a4,2015,sedan,full-size,black,automatic,gas,fwd,6,49304,good,clean,ar,jonesboro
21006,2021-04-15T13:02:43-0800,gmc,sierra 1500,2014,truck,full-size,black,automatic,gas,4wd,8,78733,excellent,clean,ak,anchorage / mat-su
957711,2021-05-01T10:50:34-0700,chevrolet,tahoe z71 4x4,2005,SUV,full-size,black,manual,gas,4wd,8,174000,good,clean,or,medford-ashland
1190175,2021-04-22T17:02:28-0400,ford,explorer xlt 4x4,2008,SUV,full-size,white,automatic,gas,4wd,6,133458,fair,clean,va,richmond
218604,2021-04-30T15:31:32-0600,honda,cr-v,2011,SUV,compact,white,automatic,gas,4wd,4,124533,good,clean,co,colorado springs
711171,2021-04-28T12:05:01-0400,honda,cr-v ex-l,2015,SUV,compact,brown,automatic,gas,4wd,4,70672,excellent,salvage,nc,greensboro
721416,2021-05-03T16:03:33-0400,chevrolet,volt,2012,sedan,compact,silver,automatic,hybrid,fwd,4,143167,good,clean,nc,raleigh / durham / CH
421131,2021-05-03T18:23:53-0500,ford,f-150,2018,truck,full-size,grey,automatic,gas,4wd,8,61860,excellent,clean,il,chicago
841506,2021-05-02T09:20:17-0400,nissan,versa note sl,2015,hatchback,compact,green,automatic,gas,fwd,4,96000,good,rebuilt,ny,syracuse
872463,2021-04-21T12:17:05-0400,ford,f250,2003,pickup,full-size,brown,automatic,gas,4wd,8,91000,fair,clean,oh,cincinnati
890163,2021-04-21T14:50:13-0400,dodge,avenger,2014,sedan,mid-size,blue,automatic,gas,fwd,6,85000,good,clean,oh,columbus
763863,2021-04-28T10:53:57-0400,ford,explorer,2016,SUV,full-size,white,automatic,gas,4wd,6,112453,good,clean,nj,north jersey
231495,2021-05-02T14:13:37-0600,chevrolet,express 2500,2012,van,full-size,white,automatic,gas,rwd,8,163000,good,rebuilt,co,denver
194796,2021-04-24T12:50:32-0700,toyota,tacoma 4x4,1999,pickup,mid-size,red,manual,gas,4wd,6,240550,good,salvage,ca,stockton
1268679,2021-04-30T10:39:01-0500,chevrolet,express passenger,2013,van,full-size,white,automatic,gas,rwd,8,60047,good,clean,wi,milwaukee
355884,2021-04-28T11:59:06-0400,ford,fusion sel,2009,sedan,full-size,black,automatic,gas,fwd,6,116524,excellent,clean,fl,tampa bay area
99003,2021-05-04T10:03:27-0700,toyota,tacoma,2013,pickup,full-size,white,automatic,gas,rwd,4,94000,excellent,clean,ca,los angeles
1031664,2021-04-05T09:56:05-0400,toyota,4runner,2004,SUV,full-size,custom,automatic,gas,4wd,6,131617,excellent,clean,ri,rhode island
246672,2021-04-24T09:01:25-0600,ford,f-150,2007,pickup,full-size,black,automatic,gas,4wd,8,180000,good,clean,co,western slope
1044162,2021-04-19T10:31:03-0400,chevrolet,silverado 2500hd,2012,truck,full-size,silver,automatic,diesel,4wd,8,132000,excellent,clean,sc,greenville / upstate
403251,2021-04-06T17:55:09-0600,dodge,avenger se,2014,sedan,mid-size,grey,automatic,gas,fwd,4,85200,excellent,clean,id,east idaho
215388,2021-05-04T12:02:49-0600,bmw,328i xdrive,2014,sedan,compact,blue,automatic,gas,4wd,4,100000,excellent,clean,co,boulder
959856,2021-04-21T11:16:20-0700,chevrolet,sonic lt,2013,hatchback,compact,white,automatic,gas,fwd,4,100074,good,clean,or,medford-ashland
186876,2021-05-03T13:25:17-0700,acura,mdx,2016,SUV,mid-size,silver,automatic,gas,4wd,6,45763,excellent,clean,ca,SF bay area
453243,2021-04-12T11:45:56-0400,ford,expedition,2007,SUV,full-size,white,automatic,gas,4wd,8,220345,good,clean,in,fort wayne
1111374,2021-05-01T12:38:23-0500,ford,f150,2015,truck,full-size,white,automatic,gas,4wd,6,129000,excellent,clean,tx,dallas / fort worth
1130250,2021-04-29T15:52:37-0500,ford,thunderbird lx,1995,coupe,full-size,red,automatic,gas,rwd,6,28000,like new,clean,tx,houston
509163,2021-04-17T14:00:52-0500,ford,f-150,2014,pickup,full-size,white,automatic,gas,4wd,8,119000,excellent,clean,ks,wichita
435057,2021-04-19T11:39:30-0500,chevrolet,equinox lt awd,2017,SUV,mid-size,black,automatic,gas,4wd,4,55715,excellent,clean,il,rockford
1092024,2021-05-02T15:42:41-0500,ford,f150 lariat,2010,pickup,full-size,blue,automatic,gas,rwd,8,67777,excellent,clean,tx,austin
630864,2021-04-27T13:06:55-0400,volkswagen,passat 1.8t se,2017,sedan,full-size,white,automatic,gas,fwd,4,80500,excellent,clean,mi,upper peninsula
1245381,2021-04-30T09:55:06-0500,chevrolet,silverado,2013,pickup,full-size,red,automatic,gas,rwd,8,202417,good,clean,wi,appleton-oshkosh-FDL
193278,2021-04-29T17:51:50-0700,chrysler,300 touring,2019,sedan,full-size,blue,automatic,gas,rwd,6,45317,excellent,clean,ca,stockton
1261419,2021-04-26T16:01:51-0500,ford,focus se,2009,sedan,compact,red,automatic,gas,fwd,4,150517,excellent,clean,wi,madison
700236,2021-04-23T18:23:56-0400,toyota,prius touring,2008,hatchback,compact,silver,automatic,hybrid,fwd,4,186900,excellent,clean,nc,charlotte
763563,2021-04-28T15:58:13-0400,chevrolet,cobalt ss,2006,coupe,compact,silver,automatic,gas,fwd,4,72686,good,clean,nj,north jersey
143265,2021-04-12T14:20:15-0700,ford,super duty f-250 srw,2012,pickup,full-size,white,automatic,gas,rwd,8,160264,excellent,clean,ca,redding
187629,2021-05-03T11:19:54-0700,mercedes-benz,benz e320,2004,sedan,full-size,blue,automatic,gas,rwd,6,83500,excellent,clean,ca,SF bay area
359802,2021-04-20T21:11:31-0400,toyota,prius,2012,hatchback,mid-size,grey,automatic,hybrid,fwd,4,81725,excellent,clean,fl,treasure coast
371466,2021-04-29T16:25:47-0400,ford,f-150,2019,truck,full-size,white,automatic,gas,rwd,8,23004,like new,clean,ga,atlanta
39351,2021-04-21T18:58:03-0700,lincoln,mkz,2017,sedan,full-size,blue,automatic,gas,fwd,4,37500,excellent,clean,az,prescott
241221,2021-04-10T06:36:33-0600,chevrolet,1500,1988,pickup,full-size,red,manual,gas,4wd,8,120955,good,clean,co,fort collins / north CO
837492,2021-04-21T15:41:43-0400,chevrolet,impala lt 4dr sedan,2010,sedan,full-size,red,automatic,gas,fwd,6,141000,like new,clean,ny,rochester
160359,2021-05-02T09:01:57-0700,hyundai,santa fe limited awd,2007,SUV,mid-size,green,automatic,gas,4wd,6,160000,excellent,clean,ca,sacramento
669795,2021-04-26T15:19:36-0500,gmc,1500 sierra,2014,pickup,full-size,red,automatic,gas,4wd,8,172815,like new,clean,mo,st joseph
793314,2021-04-23T13:20:44-0400,chevrolet,express cargo van,2006,truck,full-size,white,automatic,gas,rwd,8,73360,good,clean,ny,albany
901086,2021-04-30T09:22:12-0400,buick,verano,2016,sedan,full-size,blue,automatic,gas,fwd,4,52000,good,rebuilt,oh,mansfield
648603,2021-05-01T08:45:27-0500,ford,taurus x,2008,SUV,mid-size,black,automatic,gas,4wd,6,163761,excellent,clean,mn,minneapolis / st paul
855159,2021-04-25T09:56:08-0400,toyota,rav4,2013,SUV,mid-size,silver,automatic,gas,4wd,4,65865,new,clean,nh,new hampshire
845067,2021-04-05T11:44:20-0400,subaru,legacy 3.0r,2008,sedan,mid-size,silver,automatic,gas,4wd,6,62000,excellent,clean,ny,syracuse
51738,2021-05-02T09:18:36-0500,nissan,sentra,2018,sedan,compact,white,automatic,gas,fwd,4,93000,excellent,clean,ar,fayetteville
262581,2021-04-07T08:40:58-0400,mitsubishi,eclipse spyder gs,2012,convertible,mid-size,white,automatic,gas,fwd,4,115000,excellent,clean,ct,new haven
330795,2021-04-16T07:38:58-0400,honda,odyssey,2016,van,full-size,red,automatic,gas,fwd,6,140000,excellent,clean,fl,sarasota-bradenton
712965,2021-04-20T16:29:51-0400,cadillac,srx,2011,SUV,full-size,black,automatic,gas,fwd,6,103947,good,clean,nc,greensboro
839889,2021-04-09T19:45:08-0400,chevrolet,camaro 1lt,2021,coupe,mid-size,red,automatic,gas,rwd,6,374,like new,clean,ny,rochester
1104384,2021-04-15T09:30:30-0500,gmc,sierra 1500,2009,pickup,full-size,grey,automatic,gas,4wd,8,186168,good,clean,tx,corpus christi
32826,2021-05-03T14:47:32-0700,toyota,corolla ce,2007,sedan,mid-size,grey,automatic,gas,fwd,4,178000,excellent,clean,az,phoenix
778113,2021-05-03T13:37:50-0600,ford,transit,2019,van,full-size,white,automatic,gas,rwd,6,30703,good,clean,nm,albuquerque
542160,2021-04-29T12:33:01-0400,alfa-romeo,romeo 164,1991,sedan,full-size,white,automatic,gas,fwd,6,85740,excellent,clean,md,annapolis
671997,2021-04-24T09:42:29-0600,kia,rio,2016,sedan,compact,blue,automatic,gas,fwd,4,110152,good,clean,mt,billings
249564,2021-04-20T21:32:08-0400,chevrolet,suburban 1500,2004,truck,full-size,green,automatic,gas,4wd,8,169000,excellent,clean,ct,eastern CT
263016,2021-05-04T11:45:01-0400,volvo,xc70 3.2,2010,hatchback,full-size,black,automatic,gas,rwd,6,210507,good,clean,ct,northwest CT
282966,2021-05-01T06:55:35-0400,mercedes-benz,slk230 kompressor,2003,convertible,mid-size,black,automatic,gas,rwd,4,148213,excellent,clean,fl,ft myers / SW florida
556614,2021-05-04T15:08:50-0400,ram,1500 laramie,2010,truck,full-size,black,automatic,gas,4wd,8,117202,excellent,clean,ma,boston
344286,2021-04-17T10:35:30-0400,chevrolet,corvette,2003,convertible,compact,custom,automatic,gas,rwd,8,23000,excellent,clean,fl,space coast
82056,2021-04-23T16:19:52-0700,volkswagen,jetta sel,2011,sedan,mid-size,silver,automatic,gas,fwd,5,118261,like new,clean,ca,fresno / madera
646983,2021-05-01T17:45:51-0500,chevrolet,silverado,2004,truck,mid-size,grey,automatic,gas,4wd,8,165000,good,clean,mn,minneapolis / st paul
489003,2021-04-17T11:39:40-0500,jeep,wrangler unlimited sport,2016,SUV,full-size,silver,manual,gas,4wd,6,53000,excellent,rebuilt,ia,omaha / council bluffs
401514,2021-04-23T20:19:29-0600,jaguar,s type,2004,sedan,mid-size,silver,automatic,gas,rwd,6,98000,excellent,clean,id,east idaho
45123,2021-04-29T20:30:30-0700,chevrolet,impala ls,2007,sedan,full-size,grey,automatic,other,fwd,6,207000,like new,clean,az,tucson
22452,2021-04-08T11:01:28-0800,chevrolet,corvette,2005,convertible,mid-size,black,manual,gas,rwd,8,43242,good,clean,ak,anchorage / mat-su
658998,2021-04-26T13:35:50-0500,mini,cooper clubman,2011,hatchback,compact,red,automatic,gas,fwd,4,100950,excellent,clean,mo,columbia / jeff city
390474,2021-04-27T22:38:40-1000,bmw,330i,2006,sedan,compact,blue,automatic,gas,rwd,6,113400,fair,clean,hi,hawaii
721056,2021-05-04T09:34:47-0400,ford,transit 250 cargo van,2019,van,full-size,white,automatic,gas,rwd,6,16726,excellent,clean,nc,raleigh / durham / CH
555258,2021-04-10T07:52:57-0400,ford,f-150,1994,truck,mid-size,red,automatic,gas,4wd,8,170000,good,clean,md,southern maryland
1074762,2021-04-09T22:21:59-0500,ford,f-150,2010,truck,full-size,white,automatic,gas,4wd,8,236968,excellent,clean,tn,memphis
1042485,2021-04-26T10:21:16-0400,chevrolet,suburban,2017,SUV,full-size,red,automatic,gas,4wd,8,112558,like new,clean,sc,greenville / upstate
247707,2021-04-13T10:16:17-0600,mercedes-benz,m-class,2007,SUV,mid-size,blue,automatic,gas,4wd,6,173589,good,clean,co,western slope
86643,2021-04-07T13:39:48-0700,mercedes-benz,s430,2004,sedan,full-size,silver,automatic,gas,rwd,8,160000,good,salvage,ca,gold country
358959,2021-04-28T09:34:52-0400,ram,3500,2002,pickup,full-size,white,automatic,diesel,rwd,6,250000,good,clean,fl,treasure coast
557994,2021-05-03T14:36:24-0400,nissan,altima,2018,sedan,mid-size,black,automatic,gas,fwd,4,56000,salvage,salvage,ma,boston
324210,2021-05-04T12:23:21-0400,gmc,canyon all terrain,2016,truck,mid-size,black,automatic,gas,4wd,6,57900,good,clean,fl,sarasota-bradenton
966297,2021-05-04T12:42:57-0700,toyota,avalon,2016,sedan,full-size,silver,automatic,hybrid,fwd,4,71300,excellent,clean,or,portland
818703,2021-04-29T08:54:32-0400,cadillac,xt5 premium luxury fwd,2017,SUV,full-size,custom,automatic,gas,fwd,6,7450,like new,lien,ny,long island
725514,2021-04-24T22:29:51-0400,toyota,corolla,2011,sedan,mid-size,grey,automatic,gas,fwd,4,103000,excellent,rebuilt,nc,raleigh / durham / CH
1070286,2021-04-05T11:23:22-0400,mazda,protege,2003,hatchback,full-size,white,automatic,gas,fwd,4,170000,like new,clean,tn,knoxville
45825,2021-04-28T22:33:36-0700,ram,1500,2005,truck,full-size,custom,automatic,gas,rwd,8,104748,good,clean,az,tucson
636609,2021-05-03T18:14:46-0500,chevrolet,suburban ltz,2015,SUV,full-size,white,automatic,gas,4wd,8,128957,excellent,clean,mn,fargo / moorhead
208119,2021-04-27T15:18:54-0700,volkswagen,passat 1.8t se,2016,sedan,mid-size,custom,automatic,gas,fwd,4,66232,excellent,clean,ca,visalia-tulare
464220,2021-04-22T14:42:49-0400,honda,crv ex,2008,SUV,mid-size,silver,automatic,gas,4wd,4,158422,excellent,clean,in,south bend / michiana
402555,2021-04-15T12:34:30-0600,ford,flex sel awd,2014,SUV,mid-size,red,automatic,gas,4wd,6,84787,like new,clean,id,east idaho
1030176,2021-04-12T16:54:23-0400,jeep,liberty 3.7 v6,2010,SUV,mid-size,red,automatic,gas,4wd,6,128500,like new,clean,ri,rhode island
330096,2021-04-18T05:50:29-0400,toyota,solara,2001,coupe,full-size,black,automatic,gas,fwd,6,101,excellent,clean,fl,sarasota-bradenton
318285,2021-04-28T08:12:49-0400,jeep,liberty limited,2008,SUV,mid-size,white,automatic,gas,rwd,6,154274,excellent,clean,fl,orlando
1105407,2021-04-06T16:42:14-0500,ford,transit van,2019,van,mid-size,white,automatic,gas,rwd,6,21029,good,clean,tx,corpus christi
840309,2021-04-08T12:57:33-0400,dodge,challenger,2010,other,compact,blue,automatic,gas,rwd,6,80000,new,clean,ny,rochester
728073,2021-04-19T14:53:49-0400,toyota,avalon,2009,sedan,full-size,green,automatic,gas,fwd,6,70400,excellent,rebuilt,nc,raleigh / durham / CH
1082880,2021-04-23T13:21:19-0500,ford,edge,2016,SUV,mid-size,silver,automatic,gas,4wd,6,96553,like new,clean,tn,nashville
318057,2021-04-28T11:07:03-0400,lincoln,town car,2002,sedan,full-size,white,automatic,gas,rwd,6,191447,good,clean,fl,orlando
711483,2021-04-26T23:34:06-0400,ford,e-350,2006,van,full-size,white,automatic,diesel,rwd,8,153000,good,clean,nc,greensboro
447552,2021-04-23T12:08:38-0500,ford,econoline cargo van,2008,truck,full-size,white,automatic,gas,rwd,8,83459,good,clean,il,"st louis, MO"
630690,2021-05-02T07:14:46-0400,ford,f-150 lariat 4x4,2005,pickup,full-size,grey,automatic,gas,4wd,8,144000,good,clean,mi,upper peninsula
1198869,2021-04-21T14:38:28-0400,kia,soul,2015,hatchback,compact,white,automatic,gas,fwd,4,134000,excellent,clean,va,winchester
1021161,2021-04-19T16:03:13-0400,jeep,grand cherokee laredo 4x4,2006,SUV,mid-size,green,automatic,gas,4wd,8,113423,good,clean,pa,state college
90138,2021-05-03T21:01:48-0700,ford,explorer,2016,SUV,full-size,blue,automatic,gas,fwd,6,54322,excellent,clean,ca,inland empire
492276,2021-04-08T10:45:25-0500,volkswagen,passat,2014,sedan,mid-size,silver,automatic,gas,fwd,4,62278,good,clean,ia,waterloo / cedar falls
274836,2021-04-18T21:50:23-0400,toyota,highlander limited,2013,SUV,full-size,silver,automatic,gas,fwd,6,104600,excellent,clean,de,delaware
512436,2021-04-27T15:34:40-0400,volkswagen,tiguan,2016,SUV,full-size,black,automatic,gas,fwd,4,64347,good,clean,ky,eastern kentucky
1028880,2021-04-19T18:03:40-0400,honda,cvr,2007,SUV,mid-size,blue,automatic,gas,4wd,4,137000,good,clean,ri,rhode island
234801,2021-04-30T17:58:41-0600,subaru,xv crosstrek 2.0i premium,2015,wagon,compact,orange,automatic,gas,4wd,4,219970,excellent,clean,co,denver
349410,2021-05-04T14:57:32-0400,ford,f150 xlt supercrew 4wd,2013,truck,full-size,white,automatic,gas,4wd,8,133713,excellent,clean,fl,tampa bay area
261741,2021-04-13T17:22:36-0400,toyota,rav4,2018,SUV,mid-size,white,automatic,gas,4wd,4,54000,excellent,clean,ct,new haven
442122,2021-05-01T13:28:32-0500,honda,pilot ex 4wd,2009,SUV,full-size,red,automatic,gas,4wd,6,234825,excellent,clean,il,"st louis, MO"
340866,2021-04-29T18:22:14-0400,volkswagen,jetta se,2013,sedan,mid-size,blue,automatic,gas,fwd,4,950000,excellent,clean,fl,south florida
1119150,2021-04-14T11:15:45-0600,ford,mustang,2014,coupe,sub-compact,black,automatic,gas,rwd,8,65454,excellent,clean,tx,el paso
1162335,2021-04-26T11:02:51-0400,gmc,sierra 2500hd 4x4,2003,pickup,full-size,grey,automatic,gas,4wd,8,177000,excellent,clean,vt,vermont
192750,2021-04-30T16:13:56-0700,chevrolet,suburban 1500 lt,2006,SUV,full-size,white,automatic,gas,4wd,8,164323,good,clean,ca,stockton
1026129,2021-05-01T08:53:56-0400,ford,escape xlt 4x4,2011,SUV,compact,blue,automatic,gas,4wd,6,101000,excellent,clean,ri,rhode island
75618,2021-05-04T11:10:38-0700,chevrolet,impala lt,2014,sedan,full-size,red,automatic,gas,fwd,6,132627,excellent,clean,ca,fresno / madera
1080138,2021-04-28T09:26:26-0500,ford,f350,2011,truck,full-size,white,automatic,diesel,rwd,8,197071,excellent,clean,tn,nashville
704550,2021-04-26T20:38:45-0400,buick,lesabre custom,2002,sedan,full-size,brown,automatic,gas,fwd,6,87000,good,clean,nc,eastern NC
748734,2021-05-03T17:35:58-0400,acura,rdx,2009,SUV,full-size,white,automatic,gas,4wd,4,125106,good,clean,nj,central NJ
852357,2021-04-29T12:19:50-0400,honda,accord,2012,sedan,mid-size,silver,automatic,gas,fwd,4,137663,excellent,clean,nh,new hampshire
1247922,2021-04-08T11:11:13-0500,chevrolet,tahoe,2011,SUV,full-size,black,automatic,gas,4wd,8,139969,excellent,clean,wi,appleton-oshkosh-FDL
882468,2021-04-14T09:39:16-0400,hyundai,elantra,2013,coupe,mid-size,blue,automatic,gas,fwd,4,112521,excellent,clean,oh,cleveland
1010679,2021-04-24T08:09:09-0400,chevrolet,colorado,2011,pickup,mid-size,white,automatic,gas,rwd,5,156000,excellent,clean,pa,pittsburgh
1180905,2021-04-27T08:06:25-0400,ford,transit utility van,2019,van,full-size,white,automatic,gas,rwd,6,42648,excellent,clean,va,norfolk / hampton roads
301404,2021-04-15T17:47:07-0400,toyota,matrix,2003,hatchback,compact,black,automatic,gas,fwd,4,165721,fair,clean,fl,jacksonville
1141959,2021-04-30T22:45:35-0500,toyota,sienna,2000,mini-van,mid-size,grey,automatic,gas,fwd,6,162000,good,clean,tx,san antonio
635589,2021-04-19T14:24:32-0500,chrysler,200 limited,2016,sedan,mid-size,grey,automatic,gas,fwd,4,74595,like new,clean,mn,duluth / superior
219279,2021-04-28T17:26:46-0600,ram,pickup 1500 slt,2017,truck,full-size,black,automatic,gas,4wd,8,35112,excellent,clean,co,colorado springs
487524,2021-04-21T12:16:47-0500,jeep,wrangler unlimited,2015,SUV,mid-size,black,automatic,gas,4wd,6,53714,like new,clean,ia,omaha / council bluffs
1141956,2021-04-30T23:57:06-0500,toyota,tacoma prerunner,2005,truck,full-size,white,automatic,gas,rwd,6,200204,excellent,clean,tx,san antonio
1248126,2021-04-06T15:11:12-0500,nissan,altima,2016,sedan,compact,red,automatic,gas,fwd,4,108000,excellent,clean,wi,appleton-oshkosh-FDL
